Image,Predicted Label
6943_x_2090_y_9690_z_125_top_2024_06_08_01_37_57_white.jpg,0
6943_x_125_y_14968_z_125_top_2024_04_26_23_31_33_white.jpg,0
6943_x_375_y_13460_z_125_top_2024_06_06_00_09_46_white.jpg,0
6943_x_375_y_14515_z_125_top_2024_05_26_00_48_20_white.jpg,1
6943_x_32_y_14214_z_125_top_2024_05_19_01_25_33_white.jpg,1
6943_x_375_y_15420_z_125_top_2024_05_17_23_28_31_white.jpg,0
6943_x_378_y_15119_z_125_top_2024_04_30_23_25_33_white.jpg,1
6943_x_2090_y_9690_z_125_top_2024_06_09_01_59_02_white.jpg,1
6943_x_1747_y_14365_z_125_top_2024_05_25_01_10_48_white.jpg,1
6943_x_1061_y_9690_z_125_top_2024_06_03_23_08_53_white.jpg,1
6943_x_1061_y_9539_z_125_top_2024_06_13_01_51_44_white.jpg,1
6943_x_2300_y_13611_z_125_top_2024_06_03_23_55_55_white.jpg,1
6943_x_32_y_7126_z_125_top_2024_05_02_04_32_56_white.jpg,0
6943_x_2090_y_6825_z_125_top_2024_05_07_23_14_15_white.jpg,1
6943_x_1061_y_9841_z_125_top_2024_06_09_01_33_18_white.jpg,0
6943_x_375_y_10595_z_125_top_2024_05_04_01_46_04_white.jpg,1
6943_x_1089_y_14968_z_125_top_2024_04_26_23_33_59_white.jpg,0
6943_x_1089_y_14214_z_125_top_2024_04_29_00_08_54_white.jpg,0
6943_x_2300_y_11047_z_125_top_2024_05_06_01_02_45_white.jpg,1
6943_x_1404_y_14214_z_125_top_2024_05_26_01_33_24_white.jpg,1
6943_x_125_y_8031_z_125_top_2024_04_23_00_32_06_white.jpg,1
6943_x_1766_y_11047_z_125_top_2024_05_02_02_24_42_white.jpg,1
6943_x_1089_y_14214_z_125_top_2024_04_29_23_54_56_white.jpg,1
6943_x_1061_y_6523_z_125_top_2024_05_06_04_24_24_white.jpg,0
6943_x_2300_y_9841_z_125_top_2024_06_06_01_43_00_white.jpg,0
6943_x_1404_y_13460_z_125_top_2024_06_08_00_14_18_white.jpg,1
6943_x_125_y_10595_z_125_top_2024_04_30_00_45_09_white.jpg,1
6943_x_125_y_15119_z_125_top_2024_04_25_23_20_06_white.jpg,0
6943_x_32_y_14515_z_125_top_2024_05_22_01_02_24_white.jpg,0
6943_x_1061_y_9388_z_125_top_2024_06_13_02_11_31_white.jpg,0
6943_x_125_y_14365_z_125_top_2024_04_27_23_58_04_white.jpg,0
6943_x_32_y_14515_z_125_top_2024_05_28_00_05_52_white.jpg,0
6943_x_32_y_14515_z_125_top_2024_05_25_00_42_08_white.jpg,0
6943_x_125_y_9539_z_125_top_2024_04_18_23_03_16_white.jpg,0
6943_x_32_y_9841_z_125_top_2024_06_05_01_35_42_white.jpg,0
6943_x_2090_y_14365_z_125_top_2024_05_25_01_12_27_white.jpg,1
6943_x_2053_y_14365_z_125_top_2024_04_29_00_02_58_white.jpg,0
6943_x_1404_y_13309_z_125_top_2024_06_11_00_32_16_white.jpg,1
6943_x_1747_y_9539_z_125_top_2024_06_05_02_25_51_white.jpg,0
6943_x_1061_y_15269_z_125_top_2024_05_26_23_49_38_white.jpg,1
6943_x_1747_y_11198_z_125_top_2024_05_04_00_30_11_white.jpg,1
6943_x_32_y_13158_z_125_top_2024_06_04_00_42_32_white.jpg,1
6943_x_718_y_7126_z_125_top_2024_05_10_00_44_01_white.jpg,0
6943_x_375_y_13460_z_125_top_2024_06_12_00_08_44_white.jpg,1
6943_x_1747_y_9388_z_125_top_2024_06_13_02_15_23_white.jpg,0
6943_x_718_y_13460_z_125_top_2024_06_12_00_10_41_white.jpg,1
6943_x_1072_y_14968_z_125_top_2024_05_01_23_53_58_white.jpg,0
6943_x_1089_y_9388_z_125_top_2024_04_19_23_38_28_white.jpg,0
6943_x_2053_y_6825_z_125_top_2024_04_30_01_39_01_white.jpg,1
6943_x_718_y_9388_z_125_top_2024_06_09_02_31_40_white.jpg,0
6943_x_375_y_10745_z_125_top_2024_05_05_01_50_40_white.jpg,0
6943_x_1747_y_15420_z_125_top_2024_05_28_23_12_39_white.jpg,0
6943_x_1404_y_9388_z_125_top_2024_06_11_02_15_12_white.jpg,0
6943_x_32_y_11047_z_125_top_2024_05_02_02_15_28_white.jpg,1
6943_x_718_y_14214_z_125_top_2024_05_03_00_16_14_white.jpg,1
6943_x_2090_y_13611_z_125_top_2024_06_11_23_58_12_white.jpg,1
6943_x_2090_y_14214_z_125_top_2024_05_19_01_36_27_white.jpg,1
6943_x_2090_y_15269_z_125_top_2024_05_27_23_56_47_white.jpg,0
6943_x_125_y_6222_z_125_top_2024_03_18_23_36_47_white.jpg,0
6943_x_32_y_9991_z_125_top_2024_06_06_01_09_29_white.jpg,0
6943_x_375_y_14365_z_125_top_2024_05_24_01_04_02_white.jpg,0
6943_x_1089_y_14666_z_125_top_2024_04_29_23_30_18_white.jpg,0
6943_x_2090_y_9539_z_125_top_2024_06_08_01_58_09_white.jpg,0
6943_x_725_y_7126_z_125_top_2024_05_02_04_37_40_white.jpg,0
6943_x_32_y_13611_z_125_top_2024_06_03_23_43_15_white.jpg,0
6943_x_2090_y_13761_z_125_top_2024_06_07_23_37_31_white.jpg,1
6943_x_1747_y_14515_z_125_top_2024_05_25_00_50_57_white.jpg,0
6943_x_1061_y_15269_z_125_top_2024_05_24_23_49_00_white.jpg,0
6943_x_1061_y_13611_z_125_top_2024_06_09_23_53_52_white.jpg,0
6943_x_1089_y_13611_z_125_top_2024_03_31_23_04_51_white.jpg,0
6943_x_1404_y_9388_z_125_top_2024_06_11_23_13_32_white.jpg,1
6943_x_718_y_9539_z_125_top_2024_06_04_01_46_23_white.jpg,0
6943_x_32_y_9991_z_125_top_2024_06_07_00_48_35_white.jpg,0
6943_x_1089_y_14515_z_125_top_2024_03_18_23_08_23_white.jpg,1
6943_x_1089_y_9539_z_125_top_2024_03_23_00_04_34_white.jpg,1
6943_x_1061_y_14063_z_125_top_2024_05_24_01_47_24_white.jpg,0
6943_x_375_y_13158_z_125_top_2024_06_10_00_35_58_white.jpg,0
6943_x_718_y_10896_z_125_top_2024_05_05_01_36_58_white.jpg,0
6943_x_32_y_6976_z_125_top_2024_05_04_03_05_36_white.jpg,1
6943_x_375_y_11198_z_125_top_2024_05_06_00_31_28_white.jpg,1
6943_x_2300_y_13460_z_125_top_2024_06_11_00_17_28_white.jpg,1
6943_x_1747_y_9991_z_125_top_2024_06_10_01_07_14_white.jpg,0
6943_x_2090_y_10896_z_125_top_2024_05_04_01_14_01_white.jpg,1
6943_x_125_y_14515_z_125_top_2024_04_27_23_50_09_white.jpg,0
6943_x_1404_y_9690_z_125_top_2024_06_12_01_54_39_white.jpg,1
6943_x_1747_y_13309_z_125_top_2024_06_09_00_36_38_white.jpg,1
6943_x_1089_y_13912_z_125_top_2024_03_30_23_04_35_white.jpg,0
6943_x_1404_y_10595_z_125_top_2024_05_03_01_19_14_white.jpg,0
6943_x_1061_y_14063_z_125_top_2024_05_24_01_47_30_white.jpg,0
6943_x_2113_y_11047_z_125_top_2024_05_02_02_26_49_white.jpg,1
6943_x_32_y_13611_z_125_top_2024_06_09_23_47_58_white.jpg,0
6943_x_1747_y_9991_z_125_top_2024_06_06_01_18_39_white.jpg,0
6943_x_125_y_8031_z_125_top_2024_04_18_23_27_26_white.jpg,1
6943_x_1747_y_13158_z_125_top_2024_06_04_00_51_41_white.jpg,1
6943_x_2053_y_14214_z_125_top_2024_04_24_00_10_59_white.jpg,1
6943_x_1061_y_13611_z_125_top_2024_06_06_23_11_53_white.jpg,0
6943_x_2090_y_10896_z_125_top_2024_05_03_00_47_41_white.jpg,0
6943_x_1404_y_14214_z_125_top_2024_05_18_02_07_55_white.jpg,0
6943_x_725_y_14968_z_125_top_2024_05_01_23_52_24_white.jpg,1
6943_x_1404_y_14515_z_125_top_2024_05_18_23_10_52_white.jpg,0
6943_x_1404_y_9539_z_125_top_2024_06_09_02_15_20_white.jpg,1
6943_x_125_y_9087_z_125_top_2024_03_23_00_31_23_white.jpg,1
6943_x_2300_y_14063_z_125_top_2024_05_25_01_53_48_white.jpg,0
6943_x_1061_y_9388_z_125_top_2024_06_11_23_11_34_white.jpg,0
6943_x_2300_y_7126_z_125_top_2024_05_03_02_44_49_white.jpg,1
6943_x_2090_y_9388_z_125_top_2024_06_08_02_18_26_white.jpg,0
6943_x_1061_y_15420_z_125_top_2024_05_23_23_28_58_white.jpg,0
6943_x_1404_y_13460_z_125_top_2024_06_12_23_52_58_white.jpg,0
6943_x_725_y_7126_z_125_top_2024_05_02_04_37_45_white.jpg,1
6943_x_1061_y_9991_z_125_top_2024_06_11_01_11_23_white.jpg,1
6943_x_32_y_14214_z_125_top_2024_05_28_00_26_03_white.jpg,0
6943_x_725_y_7126_z_125_top_2024_05_02_04_37_51_white.jpg,1
6943_x_2090_y_14214_z_125_top_2024_05_24_01_33_12_white.jpg,1
6943_x_32_y_15269_z_125_top_2024_05_19_23_33_01_white.jpg,1
6943_x_1089_y_7880_z_125_top_2024_04_18_23_37_32_white.jpg,0
6943_x_1747_y_13460_z_125_top_2024_06_08_00_16_10_white.jpg,1
6943_x_2300_y_11198_z_125_top_2024_05_06_00_41_34_white.jpg,0
6943_x_2090_y_15269_z_125_top_2024_05_27_23_56_26_white.jpg,0
6943_x_1089_y_6523_z_125_top_2024_04_30_01_55_18_white.jpg,1
6943_x_1072_y_14365_z_125_top_2024_05_02_00_57_04_white.jpg,0
6943_x_2053_y_15119_z_125_top_2024_04_29_23_16_52_white.jpg,1
6943_x_1089_y_14515_z_125_top_2024_03_22_23_33_19_white.jpg,0
6943_x_375_y_14515_z_125_top_2024_05_28_00_07_27_white.jpg,0
6943_x_1089_y_9539_z_125_top_2024_03_19_23_23_34_white.jpg,1
6943_x_1747_y_13761_z_125_top_2024_06_11_23_36_21_white.jpg,1
6943_x_1404_y_6372_z_125_top_2024_05_03_03_57_30_white.jpg,1
6943_x_718_y_6372_z_125_top_2024_05_06_04_42_30_white.jpg,0
6943_x_32_y_14515_z_125_top_2024_05_20_23_35_27_white.jpg,1
6943_x_2300_y_14214_z_125_top_2024_05_27_01_36_29_white.jpg,1
6943_x_1404_y_9841_z_125_top_2024_06_10_01_28_19_white.jpg,0
6943_x_1061_y_9991_z_125_top_2024_06_09_01_13_29_white.jpg,1
6943_x_2090_y_6372_z_125_top_2024_05_05_03_19_16_white.jpg,0
6943_x_2300_y_14365_z_125_top_2024_05_27_23_18_44_white.jpg,0
6943_x_375_y_13761_z_125_top_2024_06_05_23_29_00_white.jpg,0
6943_x_2300_y_9388_z_125_top_2024_06_06_02_23_57_white.jpg,0
6943_x_2053_y_14515_z_125_top_2024_04_26_23_52_31_white.jpg,0
6943_x_1404_y_6372_z_125_top_2024_05_03_03_57_25_white.jpg,1
6943_x_1061_y_13309_z_125_top_2024_06_12_00_32_25_white.jpg,1
6943_x_718_y_15269_z_125_top_2024_05_27_23_49_38_white.jpg,0
6943_x_1061_y_9991_z_125_top_2024_06_06_01_15_05_white.jpg,0
6943_x_1072_y_6372_z_125_top_2024_04_30_23_08_43_white.jpg,1
6943_x_32_y_11198_z_125_top_2024_05_01_01_49_12_white.jpg,1
6943_x_378_y_11198_z_125_top_2024_05_01_01_50_59_white.jpg,1
6943_x_1766_y_10896_z_125_top_2024_05_01_02_41_25_white.jpg,0
6943_x_375_y_13309_z_125_top_2024_06_05_00_36_53_white.jpg,0
6943_x_718_y_6976_z_125_top_2024_05_06_03_03_55_white.jpg,1
6943_x_2053_y_9087_z_125_top_2024_03_23_00_37_39_white.jpg,1
6943_x_2300_y_14214_z_125_top_2024_05_26_01_38_30_white.jpg,0
6943_x_718_y_10745_z_125_top_2024_05_06_23_09_34_white.jpg,0
6943_x_2300_y_9991_z_125_top_2024_06_09_01_20_25_white.jpg,0
6943_x_1404_y_13761_z_125_top_2024_06_08_23_34_14_white.jpg,1
6943_x_2053_y_13912_z_125_top_2024_03_29_23_06_03_white.jpg,0
6943_x_2300_y_14515_z_125_top_2024_05_27_00_56_33_white.jpg,0
6943_x_125_y_13912_z_125_top_2024_04_02_23_08_04_white.jpg,0
6943_x_32_y_13761_z_125_top_2024_06_11_23_26_51_white.jpg,1
6943_x_1089_y_10595_z_125_top_2024_04_26_23_05_48_white.jpg,0
6943_x_2300_y_9841_z_125_top_2024_06_05_01_48_22_white.jpg,0
6943_x_2090_y_9539_z_125_top_2024_06_12_02_17_56_white.jpg,0
6943_x_2053_y_11198_z_125_top_2024_04_29_00_33_38_white.jpg,0
6943_x_718_y_6674_z_125_top_2024_05_03_03_38_21_white.jpg,1
6943_x_32_y_9539_z_125_top_2024_06_12_02_07_13_white.jpg,0
6943_x_375_y_13158_z_125_top_2024_06_12_00_48_55_white.jpg,1
6943_x_2090_y_9690_z_125_top_2024_06_12_01_58_12_white.jpg,1
6943_x_375_y_14214_z_125_top_2024_05_19_01_27_22_white.jpg,1
6943_x_125_y_6222_z_125_top_2024_03_22_23_02_24_white.jpg,1
6943_x_1747_y_14515_z_125_top_2024_05_24_00_51_27_white.jpg,0
6943_x_1766_y_15119_z_125_top_2024_04_30_23_32_44_white.jpg,1
6943_x_1747_y_13309_z_125_top_2024_06_09_00_36_33_white.jpg,1
6943_x_32_y_13158_z_125_top_2024_06_13_00_25_33_white.jpg,0
6943_x_1747_y_14214_z_125_top_2024_05_25_01_30_43_white.jpg,1
6943_x_2053_y_14214_z_125_top_2024_04_29_00_11_35_white.jpg,0
6943_x_1404_y_11047_z_125_top_2024_05_06_00_57_29_white.jpg,1
6943_x_32_y_6523_z_125_top_2024_05_04_04_09_39_white.jpg,0
6943_x_1747_y_9690_z_125_top_2024_06_12_01_56_27_white.jpg,1
6943_x_2300_y_7126_z_125_top_2024_05_08_02_05_22_white.jpg,1
6943_x_1061_y_15420_z_125_top_2024_05_23_23_28_44_white.jpg,0
6943_x_1061_y_9539_z_125_top_2024_06_07_01_56_19_white.jpg,0
6943_x_2300_y_15269_z_125_top_2024_05_27_23_58_16_white.jpg,0
6943_x_375_y_13761_z_125_top_2024_06_03_23_25_36_white.jpg,1
6943_x_2300_y_9690_z_125_top_2024_06_05_23_19_19_white.jpg,0
6943_x_2053_y_14515_z_125_top_2024_04_25_23_49_07_white.jpg,0
6943_x_1061_y_11349_z_125_top_2024_05_05_00_25_30_white.jpg,1
6943_x_2090_y_13611_z_125_top_2024_06_10_23_55_01_white.jpg,1
6943_x_2300_y_10896_z_125_top_2024_05_04_01_15_45_white.jpg,1
6943_x_718_y_9388_z_125_top_2024_06_09_02_31_55_white.jpg,1
6943_x_32_y_13158_z_125_top_2024_06_08_00_27_02_white.jpg,1
6943_x_0_y_14214_z_125_top_2024_05_01_01_06_25_white.jpg,1
6943_x_1404_y_9388_z_125_top_2024_06_09_02_35_25_white.jpg,1
6943_x_378_y_11349_z_125_top_2024_05_02_01_34_00_white.jpg,1
6943_x_1404_y_9841_z_125_top_2024_06_05_01_42_58_white.jpg,0
6943_x_2090_y_10595_z_125_top_2024_05_04_01_54_41_white.jpg,0
6943_x_1404_y_14365_z_125_top_2024_05_22_01_29_14_white.jpg,0
6943_x_1061_y_11047_z_125_top_2024_05_06_00_55_25_white.jpg,0
6943_x_718_y_14365_z_125_top_2024_05_26_01_10_04_white.jpg,1
6943_x_1061_y_15269_z_125_top_2024_05_21_23_48_35_white.jpg,0
6943_x_1404_y_13761_z_125_top_2024_06_05_23_34_39_white.jpg,0
6943_x_718_y_15269_z_125_top_2024_05_20_23_23_43_white.jpg,1
6943_x_2090_y_14515_z_125_top_2024_05_26_00_57_29_white.jpg,1
6943_x_1089_y_10896_z_125_top_2024_04_27_00_51_21_white.jpg,0
6943_x_1072_y_14968_z_125_top_2024_04_30_23_51_01_white.jpg,0
6943_x_1404_y_6976_z_125_top_2024_05_06_03_07_22_white.jpg,0
6943_x_1766_y_14666_z_125_top_2024_05_02_00_23_02_white.jpg,1
6943_x_1072_y_15119_z_125_top_2024_04_30_23_29_10_white.jpg,1
6943_x_1061_y_9690_z_125_top_2024_06_13_01_31_17_white.jpg,1
6943_x_1089_y_14365_z_125_top_2024_04_24_00_00_05_white.jpg,1
6943_x_32_y_11349_z_125_top_2024_05_02_01_32_09_white.jpg,1
6943_x_1747_y_13460_z_125_top_2024_06_09_23_14_11_white.jpg,0
6943_x_2300_y_15420_z_125_top_2024_05_22_23_35_57_white.jpg,0
6943_x_1061_y_13309_z_125_top_2024_06_06_00_33_43_white.jpg,0
6943_x_32_y_9539_z_125_top_2024_06_07_01_50_58_white.jpg,0
6943_x_2300_y_10595_z_125_top_2024_05_03_01_24_29_white.jpg,0
6943_x_2090_y_6674_z_125_top_2024_05_08_02_43_19_white.jpg,1
6943_x_2090_y_13460_z_125_top_2024_06_09_00_18_27_white.jpg,1
6943_x_375_y_14515_z_125_top_2024_05_02_23_55_34_white.jpg,1
6943_x_1061_y_15269_z_125_top_2024_05_27_23_51_23_white.jpg,0
6943_x_375_y_9539_z_125_top_2024_06_09_02_09_44_white.jpg,0
6943_x_1089_y_12404_z_125_top_2024_03_22_23_44_47_white.jpg,1
6943_x_2090_y_9841_z_125_top_2024_06_12_01_37_55_white.jpg,1
6943_x_2090_y_15269_z_125_top_2024_05_23_23_53_50_white.jpg,0
6943_x_718_y_13309_z_125_top_2024_06_09_00_31_22_white.jpg,1
6943_x_1747_y_6825_z_125_top_2024_05_04_03_41_49_white.jpg,1
6943_x_32_y_9841_z_125_top_2024_06_12_01_27_10_white.jpg,1
6943_x_32_y_9539_z_125_top_2024_06_11_01_46_57_white.jpg,0
6943_x_725_y_14666_z_125_top_2024_05_02_00_17_27_white.jpg,0
6943_x_2113_y_15119_z_125_top_2024_04_30_23_34_11_white.jpg,0
6943_x_375_y_14515_z_125_top_2024_05_18_23_05_30_white.jpg,1
6943_x_718_y_10896_z_125_top_2024_05_03_00_40_27_white.jpg,0
6943_x_2300_y_6523_z_125_top_2024_05_05_03_01_15_white.jpg,1
6943_x_1747_y_10595_z_125_top_2024_05_08_00_42_57_white.jpg,0
6943_x_2090_y_11047_z_125_top_2024_05_04_00_51_32_white.jpg,0
6943_x_2300_y_13761_z_125_top_2024_06_09_23_40_34_white.jpg,0
6943_x_32_y_13460_z_125_top_2024_06_12_00_06_51_white.jpg,0
6943_x_718_y_9690_z_125_top_2024_06_08_01_31_08_white.jpg,1
6943_x_718_y_10745_z_125_top_2024_05_04_01_27_26_white.jpg,1
6943_x_1061_y_14063_z_125_top_2024_05_18_02_26_15_white.jpg,1
6943_x_375_y_14063_z_125_top_2024_05_18_02_22_20_white.jpg,1
6943_x_2300_y_9388_z_125_top_2024_06_07_02_24_38_white.jpg,0
6943_x_1061_y_9690_z_125_top_2024_06_03_23_08_38_white.jpg,0
6943_x_1061_y_13158_z_125_top_2024_06_10_00_40_56_white.jpg,0
6943_x_1061_y_15269_z_125_top_2024_05_21_23_48_45_white.jpg,1
6943_x_2300_y_13761_z_125_top_2024_06_03_23_36_02_white.jpg,0
6943_x_1747_y_15420_z_125_top_2024_05_24_23_33_17_white.jpg,0
6943_x_1404_y_9841_z_125_top_2024_06_09_01_35_25_white.jpg,1
6943_x_2300_y_14365_z_125_top_2024_05_22_01_34_52_white.jpg,1
6943_x_32_y_14063_z_125_top_2024_05_18_02_20_46_white.jpg,1
6943_x_718_y_15420_z_125_top_2024_05_24_23_28_00_white.jpg,0
6943_x_1404_y_9690_z_125_top_2024_06_05_23_13_44_white.jpg,0
6943_x_1061_y_13460_z_125_top_2024_06_06_23_52_41_white.jpg,0
6943_x_1747_y_13761_z_125_top_2024_06_06_23_36_04_white.jpg,0
6943_x_125_y_9237_z_125_top_2024_03_23_00_21_01_white.jpg,0
6943_x_1404_y_6976_z_125_top_2024_05_03_02_58_58_white.jpg,0
6943_x_32_y_14214_z_125_top_2024_05_03_00_08_46_white.jpg,0
6943_x_125_y_6372_z_125_top_2024_03_18_23_34_55_white.jpg,0
6943_x_1089_y_13611_z_125_top_2024_03_30_23_25_30_white.jpg,0
6943_x_375_y_11047_z_125_top_2024_05_05_01_07_41_white.jpg,1
6943_x_1747_y_13761_z_125_top_2024_06_03_23_32_44_white.jpg,1
6943_x_32_y_9690_z_125_top_2024_06_13_01_25_54_white.jpg,1
6943_x_1747_y_14214_z_125_top_2024_05_24_01_31_26_white.jpg,1
6943_x_1089_y_8031_z_125_top_2024_04_18_23_29_57_white.jpg,1
6943_x_2300_y_14515_z_125_top_2024_05_26_00_59_03_white.jpg,1
6943_x_375_y_11198_z_125_top_2024_05_05_00_49_04_white.jpg,0
6943_x_375_y_6976_z_125_top_2024_05_10_00_47_39_white.jpg,1
6943_x_2090_y_11198_z_125_top_2024_05_04_00_31_52_white.jpg,0
6943_x_1061_y_13611_z_125_top_2024_06_03_23_49_02_white.jpg,1
6943_x_32_y_10896_z_125_top_2024_05_06_01_10_12_white.jpg,1
6943_x_2300_y_15420_z_125_top_2024_05_26_23_36_30_white.jpg,0
6943_x_1061_y_13761_z_125_top_2024_06_05_23_32_32_white.jpg,0
6943_x_1404_y_9991_z_125_top_2024_06_12_01_14_30_white.jpg,1
6943_x_2300_y_13460_z_125_top_2024_06_12_23_58_41_white.jpg,1
6943_x_718_y_9388_z_125_top_2024_06_11_02_11_23_white.jpg,0
6943_x_1061_y_13158_z_125_top_2024_06_11_00_50_54_white.jpg,1
6943_x_1061_y_13460_z_125_top_2024_06_06_00_13_11_white.jpg,0
6943_x_2090_y_9539_z_125_top_2024_06_08_01_58_24_white.jpg,1
6943_x_1061_y_9388_z_125_top_2024_06_07_02_17_06_white.jpg,0
6943_x_1747_y_10595_z_125_top_2024_05_08_00_43_02_white.jpg,0
6943_x_2300_y_9841_z_125_top_2024_06_04_01_35_46_white.jpg,1
6943_x_1404_y_9539_z_125_top_2024_06_07_01_58_16_white.jpg,0
6943_x_32_y_6674_z_125_top_2024_05_10_00_56_01_white.jpg,1
6943_x_375_y_14063_z_125_top_2024_05_25_01_43_04_white.jpg,0
6943_x_718_y_13611_z_125_top_2024_06_12_23_29_52_white.jpg,1
6943_x_2053_y_14214_z_125_top_2024_04_27_00_08_53_white.jpg,0
6943_x_1404_y_10896_z_125_top_2024_05_05_01_43_26_white.jpg,1
6943_x_2053_y_14968_z_125_top_2024_04_29_23_24_44_white.jpg,0
6943_x_1747_y_15269_z_125_top_2024_05_24_23_52_33_white.jpg,0
6943_x_125_y_13761_z_125_top_2024_04_02_23_13_28_white.jpg,0
6943_x_2053_y_14365_z_125_top_2024_04_24_00_02_44_white.jpg,0
6943_x_1747_y_6372_z_125_top_2024_05_06_04_48_02_white.jpg,1
6943_x_32_y_9841_z_125_top_2024_06_13_01_05_33_white.jpg,0
6943_x_1061_y_9841_z_125_top_2024_06_09_01_33_35_white.jpg,1
6943_x_2300_y_14365_z_125_top_2024_05_19_01_18_11_white.jpg,1
6943_x_2300_y_13309_z_125_top_2024_06_07_23_19_01_white.jpg,1
6943_x_1404_y_14063_z_125_top_2024_05_23_01_54_32_white.jpg,1
6943_x_1766_y_7126_z_125_top_2024_05_01_05_00_54_white.jpg,0
6943_x_2300_y_14214_z_125_top_2024_05_28_00_39_06_white.jpg,0
6943_x_1747_y_13761_z_125_top_2024_06_08_23_35_45_white.jpg,0
6943_x_1072_y_14666_z_125_top_2024_05_01_00_11_35_white.jpg,1
6943_x_1747_y_13761_z_125_top_2024_06_09_23_36_08_white.jpg,0
6943_x_1766_y_14968_z_125_top_2024_04_30_23_54_54_white.jpg,1
6943_x_2053_y_11198_z_125_top_2024_04_27_23_12_25_white.jpg,0
6943_x_32_y_9690_z_125_top_2024_06_08_01_27_21_white.jpg,0
6943_x_718_y_9690_z_125_top_2024_06_07_01_33_40_white.jpg,0
6943_x_2300_y_14365_z_125_top_2024_05_27_01_16_29_white.jpg,0
6943_x_1061_y_13309_z_125_top_2024_06_06_00_33_59_white.jpg,0
6943_x_378_y_10896_z_125_top_2024_05_01_02_34_06_white.jpg,0
6943_x_2090_y_9690_z_125_top_2024_06_10_01_59_52_white.jpg,0
6943_x_125_y_12253_z_125_top_2024_03_22_23_51_33_white.jpg,0
6943_x_2300_y_13309_z_125_top_2024_06_11_00_37_40_white.jpg,0
6943_x_375_y_6976_z_125_top_2024_05_04_03_07_14_white.jpg,1
6943_x_125_y_13912_z_125_top_2024_04_02_23_08_08_white.jpg,0
6943_x_2300_y_9991_z_125_top_2024_06_05_01_28_07_white.jpg,0
6943_x_1404_y_15269_z_125_top_2024_05_26_23_51_28_white.jpg,1
6943_x_718_y_13761_z_125_top_2024_06_11_23_30_37_white.jpg,1
6943_x_2300_y_13460_z_125_top_2024_06_12_00_19_38_white.jpg,1
6943_x_375_y_9690_z_125_top_2024_06_05_01_57_33_white.jpg,0
6943_x_375_y_14063_z_125_top_2024_05_27_01_45_30_white.jpg,0
6943_x_718_y_9690_z_125_top_2024_06_10_01_47_42_white.jpg,0
6943_x_375_y_9388_z_125_top_2024_06_10_02_33_46_white.jpg,0
6943_x_375_y_14214_z_125_top_2024_05_27_01_25_41_white.jpg,1
6943_x_1747_y_13309_z_125_top_2024_06_12_00_35_52_white.jpg,0
6943_x_32_y_14365_z_125_top_2024_05_19_01_05_37_white.jpg,1
6943_x_32_y_13460_z_125_top_2024_06_04_00_02_51_white.jpg,0
6943_x_1747_y_13460_z_125_top_2024_06_04_00_12_04_white.jpg,1
6943_x_718_y_15269_z_125_top_2024_05_26_23_47_33_white.jpg,0
6943_x_718_y_14365_z_125_top_2024_05_19_01_09_12_white.jpg,1
6943_x_1404_y_10745_z_125_top_2024_05_06_23_13_09_white.jpg,1
6943_x_375_y_9690_z_125_top_2024_06_08_01_29_15_white.jpg,1
6943_x_2053_y_9539_z_125_top_2024_04_23_00_13_00_white.jpg,1
6943_x_1747_y_14515_z_125_top_2024_05_20_01_01_33_white.jpg,1
6943_x_2300_y_9991_z_125_top_2024_06_04_01_15_27_white.jpg,1
6943_x_1061_y_9991_z_125_top_2024_06_07_00_54_25_white.jpg,0
6943_x_1061_y_15269_z_125_top_2024_05_23_23_48_28_white.jpg,0
6943_x_32_y_13611_z_125_top_2024_06_03_23_43_26_white.jpg,1
6943_x_1404_y_13158_z_125_top_2024_06_07_00_35_43_white.jpg,0
6943_x_2090_y_13761_z_125_top_2024_06_07_23_37_26_white.jpg,1
6943_x_718_y_14063_z_125_top_2024_05_24_01_45_49_white.jpg,1
6943_x_125_y_9539_z_125_top_2024_04_24_00_14_20_white.jpg,0
6943_x_125_y_9539_z_125_top_2024_03_23_00_01_28_white.jpg,0
6943_x_32_y_13158_z_125_top_2024_06_09_00_47_42_white.jpg,0
6943_x_1061_y_15420_z_125_top_2024_05_24_23_29_39_white.jpg,0
6943_x_718_y_14365_z_125_top_2024_05_27_23_10_04_white.jpg,0
6943_x_2300_y_14214_z_125_top_2024_05_19_01_38_12_white.jpg,1
6943_x_1061_y_9690_z_125_top_2024_06_11_01_32_25_white.jpg,1
6943_x_32_y_14063_z_125_top_2024_05_22_02_01_40_white.jpg,0
6943_x_1089_y_6523_z_125_top_2024_04_30_01_55_28_white.jpg,1
6943_x_2090_y_9690_z_125_top_2024_06_11_01_37_51_white.jpg,1
6943_x_1747_y_13460_z_125_top_2024_06_12_23_54_58_white.jpg,1
6943_x_718_y_15269_z_125_top_2024_05_20_23_23_24_white.jpg,0
6943_x_1404_y_14214_z_125_top_2024_05_22_01_49_10_white.jpg,1
6943_x_718_y_9388_z_125_top_2024_06_11_02_11_34_white.jpg,1
6943_x_125_y_9539_z_125_top_2024_04_19_23_28_00_white.jpg,1
6943_x_375_y_9991_z_125_top_2024_06_13_00_47_15_white.jpg,0
6943_x_1089_y_14666_z_125_top_2024_03_26_23_18_18_white.jpg,1
